ClassID: 151 | ClassName: BA-PTON260513 | CourseID: 200 | CourseName: Kỹ năng khơi gợi yêu cầu | Total: 26 | Passed: 0 | PassRate: 0.00%
ClassID: 74 | ClassName: HN-KS25-CNTT4 | CourseID: 112 | CourseName: [IT103A-K25] Xây dựng giao diện web với HTML và CSS | Total: 41 | Passed: 34 | PassRate: 82.93%
ClassID: 74 | ClassName: HN-KS25-CNTT4 | CourseID: 124 | CourseName: [IT103B-K25] Xây dựng ứng dụng web với Javascript | Total: 45 | Passed: 18 | PassRate: 40.00%
ClassID: 74 | ClassName: HN-KS25-CNTT4 | CourseID: 57 | CourseName: [IT108-K25] - Nhập môn công nghệ thông tin | Total: 41 | Passed: 38 | PassRate: 92.68%
ClassID: 74 | ClassName: HN-KS25-CNTT4 | CourseID: 183 | CourseName: [IT202-K25] Cơ sở dữ liệu | Total: 47 | Passed: 30 | PassRate: 63.83%
ClassID: 74 | ClassName: HN-KS25-CNTT4 | CourseID: 193 | CourseName: [IT205-K25] Lập trình ứng dụng với Python | Total: 44 | Passed: 32 | PassRate: 72.73%
ClassID: 74 | ClassName: HN-KS25-CNTT4 | CourseID: 84 | CourseName: [IT206-K23] - Kỹ năng ứng dụng AI vào học tập và phát triển phần mềm | Total: 40 | Passed: 0 | PassRate: 0.00%
ClassID: 74 | ClassName: HN-KS25-CNTT4 | CourseID: 104 | CourseName: [IT206-K25] - Kỹ năng ứng dụng AI vào học tập và phát triển phần mềm | Total: 41 | Passed: 36 | PassRate: 87.80%
ClassID: 74 | ClassName: HN-KS25-CNTT4 | CourseID: 207 | CourseName: [SKL01 - CNTT] Kỹ năng làm việc nhóm và giải quyết xung đột | Total: 42 | Passed: 36 | PassRate: 85.71%
ClassID: 74 | ClassName: HN-KS25-CNTT4 | CourseID: 106 | CourseName: IT102-K25 Lập trình cơ bản C | Total: 41 | Passed: 23 | PassRate: 56.10%
ClassID: 73 | ClassName: HN-KS25-CNTT5 | CourseID: 217 | CourseName: [IT-215] Phát triển dịch vụ Web với FastAPI | Total: 42 | Passed: 0 | PassRate: 0.00%
ClassID: 73 | ClassName: HN-KS25-CNTT5 | CourseID: 112 | CourseName: [IT103A-K25] Xây dựng giao diện web với HTML và CSS | Total: 44 | Passed: 33 | PassRate: 75.00%
ClassID: 73 | ClassName: HN-KS25-CNTT5 | CourseID: 124 | CourseName: [IT103B-K25] Xây dựng ứng dụng web với Javascript | Total: 46 | Passed: 12 | PassRate: 26.09%
ClassID: 73 | ClassName: HN-KS25-CNTT5 | CourseID: 57 | CourseName: [IT108-K25] - Nhập môn công nghệ thông tin | Total: 45 | Passed: 41 | PassRate: 91.11%
ClassID: 73 | ClassName: HN-KS25-CNTT5 | CourseID: 183 | CourseName: [IT202-K25] Cơ sở dữ liệu | Total: 47 | Passed: 25 | PassRate: 53.19%
ClassID: 73 | ClassName: HN-KS25-CNTT5 | CourseID: 193 | CourseName: [IT205-K25] Lập trình ứng dụng với Python | Total: 44 | Passed: 32 | PassRate: 72.73%
ClassID: 73 | ClassName: HN-KS25-CNTT5 | CourseID: 104 | CourseName: [IT206-K25] - Kỹ năng ứng dụng AI vào học tập và phát triển phần mềm | Total: 44 | Passed: 42 | PassRate: 95.45%
ClassID: 73 | ClassName: HN-KS25-CNTT5 | CourseID: 207 | CourseName: [SKL01 - CNTT] Kỹ năng làm việc nhóm và giải quyết xung đột | Total: 42 | Passed: 36 | PassRate: 85.71%
ClassID: 73 | ClassName: HN-KS25-CNTT5 | CourseID: 106 | CourseName: IT102-K25 Lập trình cơ bản C | Total: 46 | Passed: 22 | PassRate: 47.83%
ClassID: 72 | ClassName: HN-KS25-CNTT6 | CourseID: 217 | CourseName: [IT-215] Phát triển dịch vụ Web với FastAPI | Total: 33 | Passed: 0 | PassRate: 0.00%
ClassID: 72 | ClassName: HN-KS25-CNTT6 | CourseID: 112 | CourseName: [IT103A-K25] Xây dựng giao diện web với HTML và CSS | Total: 45 | Passed: 31 | PassRate: 68.89%
ClassID: 72 | ClassName: HN-KS25-CNTT6 | CourseID: 124 | CourseName: [IT103B-K25] Xây dựng ứng dụng web với Javascript | Total: 44 | Passed: 10 | PassRate: 22.73%
ClassID: 72 | ClassName: HN-KS25-CNTT6 | CourseID: 57 | CourseName: [IT108-K25] - Nhập môn công nghệ thông tin | Total: 47 | Passed: 38 | PassRate: 80.85%
ClassID: 72 | ClassName: HN-KS25-CNTT6 | CourseID: 183 | CourseName: [IT202-K25] Cơ sở dữ liệu | Total: 40 | Passed: 22 | PassRate: 55.00%
ClassID: 72 | ClassName: HN-KS25-CNTT6 | CourseID: 193 | CourseName: [IT205-K25] Lập trình ứng dụng với Python | Total: 34 | Passed: 24 | PassRate: 70.59%
ClassID: 72 | ClassName: HN-KS25-CNTT6 | CourseID: 104 | CourseName: [IT206-K25] - Kỹ năng ứng dụng AI vào học tập và phát triển phần mềm | Total: 45 | Passed: 40 | PassRate: 88.89%
ClassID: 72 | ClassName: HN-KS25-CNTT6 | CourseID: 207 | CourseName: [SKL01 - CNTT] Kỹ năng làm việc nhóm và giải quyết xung đột | Total: 33 | Passed: 30 | PassRate: 90.91%
ClassID: 72 | ClassName: HN-KS25-CNTT6 | CourseID: 106 | CourseName: IT102-K25 Lập trình cơ bản C | Total: 45 | Passed: 13 | PassRate: 28.89%
ClassID: 71 | ClassName: HN-KS25-CNTT7 | CourseID: 112 | CourseName: [IT103A-K25] Xây dựng giao diện web với HTML và CSS | Total: 36 | Passed: 21 | PassRate: 58.33%
ClassID: 71 | ClassName: HN-KS25-CNTT7 | CourseID: 124 | CourseName: [IT103B-K25] Xây dựng ứng dụng web với Javascript | Total: 36 | Passed: 10 | PassRate: 27.78%
ClassID: 71 | ClassName: HN-KS25-CNTT7 | CourseID: 57 | CourseName: [IT108-K25] - Nhập môn công nghệ thông tin | Total: 37 | Passed: 32 | PassRate: 86.49%
ClassID: 71 | ClassName: HN-KS25-CNTT7 | CourseID: 104 | CourseName: [IT206-K25] - Kỹ năng ứng dụng AI vào học tập và phát triển phần mềm | Total: 36 | Passed: 29 | PassRate: 80.56%
ClassID: 71 | ClassName: HN-KS25-CNTT7 | CourseID: 106 | CourseName: IT102-K25 Lập trình cơ bản C | Total: 36 | Passed: 18 | PassRate: 50.00%
ClassID: 145 | ClassName: HN-KS25-CNTT8_HL | CourseID: 217 | CourseName: [IT-215] Phát triển dịch vụ Web với FastAPI | Total: 22 | Passed: 0 | PassRate: 0.00%
ClassID: 145 | ClassName: HN-KS25-CNTT8_HL | CourseID: 183 | CourseName: [IT202-K25] Cơ sở dữ liệu | Total: 19 | Passed: 12 | PassRate: 63.16%
ClassID: 145 | ClassName: HN-KS25-CNTT8_HL | CourseID: 193 | CourseName: [IT205-K25] Lập trình ứng dụng với Python | Total: 24 | Passed: 12 | PassRate: 50.00%
ClassID: 145 | ClassName: HN-KS25-CNTT8_HL | CourseID: 207 | CourseName: [SKL01 - CNTT] Kỹ năng làm việc nhóm và giải quyết xung đột | Total: 24 | Passed: 22 | PassRate: 91.67%
ClassID: 104 | ClassName: JB-IOC-PTHB251027 | CourseID: 109 | CourseName: [BE-101] Nhập môn Cơ sở dữ liệu - PostgreSQL | Total: 25 | Passed: 0 | PassRate: 0.00%
ClassID: 104 | ClassName: JB-IOC-PTHB251027 | CourseID: 212 | CourseName: [BE-105] Devops | Total: 21 | Passed: 0 | PassRate: 0.00%
ClassID: 104 | ClassName: JB-IOC-PTHB251027 | CourseID: 120 | CourseName: [IOC-BE] Java Fudamental - JDBC | Total: 23 | Passed: 0 | PassRate: 0.00%
ClassID: 104 | ClassName: JB-IOC-PTHB251027 | CourseID: 141 | CourseName: [IOC] - Phát triển dịch vụ web với Spring | Total: 23 | Passed: 1 | PassRate: 4.35%
ClassID: 104 | ClassName: JB-IOC-PTHB251027 | CourseID: 159 | CourseName: Phát triển Hệ thống Microservices với Spring Boot | Total: 22 | Passed: 0 | PassRate: 0.00%
ClassID: 138 | ClassName: JB-IOC-PTHB251027 - MD4+5 | CourseID: 212 | CourseName: [BE-105] Devops | Total: 21 | Passed: 0 | PassRate: 0.00%
ClassID: 138 | ClassName: JB-IOC-PTHB251027 - MD4+5 | CourseID: 159 | CourseName: Phát triển Hệ thống Microservices với Spring Boot | Total: 24 | Passed: 0 | PassRate: 0.00%
ClassID: 108 | ClassName: JB-IOC-PTHB251125 | CourseID: 109 | CourseName: [BE-101] Nhập môn Cơ sở dữ liệu - PostgreSQL | Total: 30 | Passed: 0 | PassRate: 0.00%
ClassID: 108 | ClassName: JB-IOC-PTHB251125 | CourseID: 120 | CourseName: [IOC-BE] Java Fudamental - JDBC | Total: 27 | Passed: 2 | PassRate: 7.41%
ClassID: 108 | ClassName: JB-IOC-PTHB251125 | CourseID: 141 | CourseName: [IOC] - Phát triển dịch vụ web với Spring | Total: 27 | Passed: 0 | PassRate: 0.00%
ClassID: 108 | ClassName: JB-IOC-PTHB251125 | CourseID: 159 | CourseName: Phát triển Hệ thống Microservices với Spring Boot | Total: 31 | Passed: 0 | PassRate: 0.00%
ClassID: 171 | ClassName: JB-IOC-PTHB251125 - MD4+5 | CourseID: 159 | CourseName: Phát triển Hệ thống Microservices với Spring Boot | Total: 28 | Passed: 0 | PassRate: 0.00%
ClassID: 110 | ClassName: JB-IOC-PTHB251229 | CourseID: 109 | CourseName: [BE-101] Nhập môn Cơ sở dữ liệu - PostgreSQL | Total: 24 | Passed: 0 | PassRate: 0.00%
ClassID: 110 | ClassName: JB-IOC-PTHB251229 | CourseID: 120 | CourseName: [IOC-BE] Java Fudamental - JDBC | Total: 22 | Passed: 19 | PassRate: 86.36%
ClassID: 110 | ClassName: JB-IOC-PTHB251229 | CourseID: 141 | CourseName: [IOC] - Phát triển dịch vụ web với Spring | Total: 23 | Passed: 15 | PassRate: 65.22%
ClassID: 110 | ClassName: JB-IOC-PTHB251229 | CourseID: 140 | CourseName: IT203A-K24 - Java Fundamental | Total: 23 | Passed: 0 | PassRate: 0.00%
ClassID: 110 | ClassName: JB-IOC-PTHB251229 | CourseID: 159 | CourseName: Phát triển Hệ thống Microservices với Spring Boot | Total: 23 | Passed: 0 | PassRate: 0.00%
ClassID: 115 | ClassName: JB-IOC-PTHB260310 | CourseID: 109 | CourseName: [BE-101] Nhập môn Cơ sở dữ liệu - PostgreSQL | Total: 29 | Passed: 0 | PassRate: 0.00%
ClassID: 115 | ClassName: JB-IOC-PTHB260310 | CourseID: 120 | CourseName: [IOC-BE] Java Fudamental - JDBC | Total: 25 | Passed: 18 | PassRate: 72.00%
ClassID: 115 | ClassName: JB-IOC-PTHB260310 | CourseID: 141 | CourseName: [IOC] - Phát triển dịch vụ web với Spring | Total: 24 | Passed: 0 | PassRate: 0.00%
ClassID: 119 | ClassName: JB-IOC-PTHB260316 | CourseID: 109 | CourseName: [BE-101] Nhập môn Cơ sở dữ liệu - PostgreSQL | Total: 30 | Passed: 0 | PassRate: 0.00%
ClassID: 119 | ClassName: JB-IOC-PTHB260316 | CourseID: 120 | CourseName: [IOC-BE] Java Fudamental - JDBC | Total: 29 | Passed: 18 | PassRate: 62.07%
ClassID: 119 | ClassName: JB-IOC-PTHB260316 | CourseID: 141 | CourseName: [IOC] - Phát triển dịch vụ web với Spring | Total: 27 | Passed: 0 | PassRate: 0.00%
ClassID: 134 | ClassName: JB-IOC-PTHB260407 | CourseID: 109 | CourseName: [BE-101] Nhập môn Cơ sở dữ liệu - PostgreSQL | Total: 25 | Passed: 0 | PassRate: 0.00%
ClassID: 134 | ClassName: JB-IOC-PTHB260407 | CourseID: 120 | CourseName: [IOC-BE] Java Fudamental - JDBC | Total: 19 | Passed: 0 | PassRate: 0.00%
ClassID: 134 | ClassName: JB-IOC-PTHB260407 | CourseID: 141 | CourseName: [IOC] - Phát triển dịch vụ web với Spring | Total: 19 | Passed: 0 | PassRate: 0.00%
ClassID: 152 | ClassName: JB-IOC-PTHB260515 | CourseID: 109 | CourseName: [BE-101] Nhập môn Cơ sở dữ liệu - PostgreSQL | Total: 27 | Passed: 0 | PassRate: 0.00%
ClassID: 152 | ClassName: JB-IOC-PTHB260515 | CourseID: 120 | CourseName: [IOC-BE] Java Fudamental - JDBC | Total: 27 | Passed: 0 | PassRate: 0.00%
ClassID: 177 | ClassName: JB-IOC-PTHB260706 | CourseID: 109 | CourseName: [BE-101] Nhập môn Cơ sở dữ liệu - PostgreSQL | Total: 16 | Passed: 0 | PassRate: 0.00%
ClassID: 130 | ClassName: JS-PTHB260326 | CourseID: 170 | CourseName: [FJS-MD1] Modern Web UI Design | Total: 19 | Passed: 0 | PassRate: 0.00%
ClassID: 130 | ClassName: JS-PTHB260326 | CourseID: 171 | CourseName: [FJS-MD2] Programming Foundations with JavaScript | Total: 18 | Passed: 0 | PassRate: 0.00%
ClassID: 130 | ClassName: JS-PTHB260326 | CourseID: 172 | CourseName: [FJS-MD3] Professional Frontend Development with ReactJS | Total: 16 | Passed: 0 | PassRate: 0.00%
ClassID: 103 | ClassName: RIKKEI GLOBAL SUMMIT | CourseID: 18 | CourseName: IT101-K24 | Total: 1 | Passed: 0 | PassRate: 0.00%
ClassID: 154 | ClassName: TES-PTHB260514 | CourseID: 198 | CourseName: Manual test & AI Testing  | Total: 19 | Passed: 0 | PassRate: 0.00%
ClassID: 154 | ClassName: TES-PTHB260514 | CourseID: 199 | CourseName: Software Automation Test | Total: 19 | Passed: 0 | PassRate: 0.00%
ClassID: 40 | ClassName: TPLUS - JV250321 | CourseID: 63 | CourseName: [T-PLUS]  Lập trình Java cơ bản | Total: 11 | Passed: 11 | PassRate: 100.00%
ClassID: 40 | ClassName: TPLUS - JV250321 | CourseID: 71 | CourseName: [TPLUS] Lập trình Web với Spring MVC | Total: 11 | Passed: 10 | PassRate: 90.91%
ClassID: 40 | ClassName: TPLUS - JV250321 | CourseID: 81 | CourseName: [TPLUS] Phát triển dịch vụ web với Spring | Total: 10 | Passed: 1 | PassRate: 10.00%
ClassID: 33 | ClassName: TSU-PTON-JV241226-Tsubasa | CourseID: 75 | CourseName: [TSU] - Phát triển và bảo mật dịch vụ web với Spring Boot | Total: 10 | Passed: 0 | PassRate: 0.00%
ClassID: 33 | ClassName: TSU-PTON-JV241226-Tsubasa | CourseID: 67 | CourseName: [TSU] - Web Application with Spring MVC - Hibernate | Total: 10 | Passed: 10 | PassRate: 100.00%
ClassID: 35 | ClassName: TSU-PTON-JV250211-Tsubasa | CourseID: 75 | CourseName: [TSU] - Phát triển và bảo mật dịch vụ web với Spring Boot | Total: 16 | Passed: 0 | PassRate: 0.00%
ClassID: 35 | ClassName: TSU-PTON-JV250211-Tsubasa | CourseID: 67 | CourseName: [TSU] - Web Application with Spring MVC - Hibernate | Total: 16 | Passed: 16 | PassRate: 100.00%
ClassID: 37 | ClassName: TSU-PTON-JV250226-Tsubasa | CourseID: 75 | CourseName: [TSU] - Phát triển và bảo mật dịch vụ web với Spring Boot | Total: 13 | Passed: 0 | PassRate: 0.00%
ClassID: 37 | ClassName: TSU-PTON-JV250226-Tsubasa | CourseID: 67 | CourseName: [TSU] - Web Application with Spring MVC - Hibernate | Total: 13 | Passed: 13 | PassRate: 100.00%
ClassID: 44 | ClassName: TSU-PTON-JV250428-Tsubasa		 | CourseID: 67 | CourseName: [TSU] - Web Application with Spring MVC - Hibernate | Total: 6 | Passed: 0 | PassRate: 0.00%
ClassID: 44 | ClassName: TSU-PTON-JV250428-Tsubasa		 | CourseID: 52 | CourseName: [TSU] Java Fundamental - Database - JDBC | Total: 9 | Passed: 9 | PassRate: 100.00%
ClassID: 53 | ClassName: TSU-PTON-JV250619-Tsubasa | CourseID: 75 | CourseName: [TSU] - Phát triển và bảo mật dịch vụ web với Spring Boot | Total: 17 | Passed: 0 | PassRate: 0.00%
ClassID: 53 | ClassName: TSU-PTON-JV250619-Tsubasa | CourseID: 67 | CourseName: [TSU] - Web Application with Spring MVC - Hibernate | Total: 17 | Passed: 0 | PassRate: 0.00%
ClassID: 53 | ClassName: TSU-PTON-JV250619-Tsubasa | CourseID: 52 | CourseName: [TSU] Java Fundamental - Database - JDBC | Total: 17 | Passed: 0 | PassRate: 0.00%
ClassID: 53 | ClassName: TSU-PTON-JV250619-Tsubasa | CourseID: 32 | CourseName: [Tsubasa] Lập trình front-end cơ bản | Total: 16 | Passed: 16 | PassRate: 100.00%
ClassID: 68 | ClassName: TSU-PTON-JV250723-Tsubasa	 | CourseID: 75 | CourseName: [TSU] - Phát triển và bảo mật dịch vụ web với Spring Boot | Total: 11 | Passed: 0 | PassRate: 0.00%
ClassID: 68 | ClassName: TSU-PTON-JV250723-Tsubasa	 | CourseID: 115 | CourseName: [TSU] Java Fudamental - JDBC | Total: 12 | Passed: 0 | PassRate: 0.00%
ClassID: 68 | ClassName: TSU-PTON-JV250723-Tsubasa	 | CourseID: 96 | CourseName: [TSubasa] Cơ sở dữ liệu | Total: 13 | Passed: 0 | PassRate: 0.00%
ClassID: 68 | ClassName: TSU-PTON-JV250723-Tsubasa	 | CourseID: 97 | CourseName: [TSubasa] Java Fundamental  | Total: 12 | Passed: 0 | PassRate: 0.00%
ClassID: 68 | ClassName: TSU-PTON-JV250723-Tsubasa	 | CourseID: 101 | CourseName: [TSubasa] Java Web Services And Security | Total: 11 | Passed: 0 | PassRate: 0.00%
ClassID: 68 | ClassName: TSU-PTON-JV250723-Tsubasa	 | CourseID: 32 | CourseName: [Tsubasa] Lập trình front-end cơ bản | Total: 17 | Passed: 17 | PassRate: 100.00%
ClassID: 70 | ClassName: TSU-PTON-JV250825-Tsubasa	 | CourseID: 115 | CourseName: [TSU] Java Fudamental - JDBC | Total: 12 | Passed: 0 | PassRate: 0.00%
ClassID: 70 | ClassName: TSU-PTON-JV250825-Tsubasa	 | CourseID: 96 | CourseName: [TSubasa] Cơ sở dữ liệu | Total: 12 | Passed: 0 | PassRate: 0.00%
ClassID: 70 | ClassName: TSU-PTON-JV250825-Tsubasa	 | CourseID: 101 | CourseName: [TSubasa] Java Web Services And Security | Total: 9 | Passed: 0 | PassRate: 0.00%
ClassID: 70 | ClassName: TSU-PTON-JV250825-Tsubasa	 | CourseID: 32 | CourseName: [Tsubasa] Lập trình front-end cơ bản | Total: 13 | Passed: 0 | PassRate: 0.00%
ClassID: 100 | ClassName: TSU-PTON-JV250926 -Tsubasa | CourseID: 115 | CourseName: [TSU] Java Fudamental - JDBC | Total: 12 | Passed: 0 | PassRate: 0.00%
ClassID: 100 | ClassName: TSU-PTON-JV250926 -Tsubasa | CourseID: 96 | CourseName: [TSubasa] Cơ sở dữ liệu | Total: 13 | Passed: 0 | PassRate: 0.00%
ClassID: 100 | ClassName: TSU-PTON-JV250926 -Tsubasa | CourseID: 101 | CourseName: [TSubasa] Java Web Services And Security | Total: 9 | Passed: 0 | PassRate: 0.00%
ClassID: 100 | ClassName: TSU-PTON-JV250926 -Tsubasa | CourseID: 32 | CourseName: [Tsubasa] Lập trình front-end cơ bản | Total: 14 | Passed: 0 | PassRate: 0.00%
ClassID: 105 | ClassName: TSU-PTON-JV251028-Tsubasa	 | CourseID: 115 | CourseName: [TSU] Java Fudamental - JDBC | Total: 10 | Passed: 0 | PassRate: 0.00%
ClassID: 105 | ClassName: TSU-PTON-JV251028-Tsubasa	 | CourseID: 96 | CourseName: [TSubasa] Cơ sở dữ liệu | Total: 11 | Passed: 0 | PassRate: 0.00%
ClassID: 105 | ClassName: TSU-PTON-JV251028-Tsubasa	 | CourseID: 101 | CourseName: [TSubasa] Java Web Services And Security | Total: 8 | Passed: 0 | PassRate: 0.00%
ClassID: 105 | ClassName: TSU-PTON-JV251028-Tsubasa	 | CourseID: 32 | CourseName: [Tsubasa] Lập trình front-end cơ bản | Total: 14 | Passed: 10 | PassRate: 71.43%
ClassID: 109 | ClassName: TSU-PTON-JV251218-Tsubasa	 | CourseID: 96 | CourseName: [TSubasa] Cơ sở dữ liệu | Total: 6 | Passed: 0 | PassRate: 0.00%
ClassID: 109 | ClassName: TSU-PTON-JV251218-Tsubasa	 | CourseID: 32 | CourseName: [Tsubasa] Lập trình front-end cơ bản | Total: 12 | Passed: 0 | PassRate: 0.00%
ClassID: 114 | ClassName: TSU-PTON-JV260202 | CourseID: 115 | CourseName: [TSU] Java Fudamental - JDBC | Total: 14 | Passed: 0 | PassRate: 0.00%
ClassID: 114 | ClassName: TSU-PTON-JV260202 | CourseID: 96 | CourseName: [TSubasa] Cơ sở dữ liệu | Total: 15 | Passed: 0 | PassRate: 0.00%
ClassID: 114 | ClassName: TSU-PTON-JV260202 | CourseID: 32 | CourseName: [Tsubasa] Lập trình front-end cơ bản | Total: 15 | Passed: 1 | PassRate: 6.67%
ClassID: 126 | ClassName: TSU-PTON-JV260327 | CourseID: 96 | CourseName: [TSubasa] Cơ sở dữ liệu | Total: 21 | Passed: 0 | PassRate: 0.00%
ClassID: 126 | ClassName: TSU-PTON-JV260327 | CourseID: 32 | CourseName: [Tsubasa] Lập trình front-end cơ bản | Total: 23 | Passed: 0 | PassRate: 0.00%
ClassID: 146 | ClassName: TSU-PTON-JV260428 | CourseID: 96 | CourseName: [TSubasa] Cơ sở dữ liệu | Total: 15 | Passed: 0 | PassRate: 0.00%
ClassID: 146 | ClassName: TSU-PTON-JV260428 | CourseID: 32 | CourseName: [Tsubasa] Lập trình front-end cơ bản | Total: 16 | Passed: 0 | PassRate: 0.00%
